domain,cluster_id,is_singleton
zalando.ch,cluster_135,False
zalando.cz,cluster_135,False
zalando.be,cluster_135,False
zalando.ee,cluster_135,False
nobleprog.com.ng,cluster_136,False
nobleprog.ae,cluster_136,False
nobleprog.com.eg,cluster_136,False
nobleprog.es,cluster_136,False
nobleprog.ro,cluster_136,False
nobleprog.co.th,cluster_136,False
nobleprog.com.ar,cluster_136,False
nobleprog.mx,cluster_136,False
yvesrocher.com.tr,cluster_137,False
yves-rocher.nl,cluster_137,False
yves-rocher.at,cluster_137,False
yves-rocher.se,cluster_137,False
yves-rocher.pt,cluster_137,False
yves-rocher.de,cluster_137,False
yves-rocher.it,cluster_137,False
repsol.us,cluster_138,False
repsol.no,cluster_138,False
repsol.fr,cluster_138,False
repsol.pe,cluster_138,False
pirtek.at,cluster_139,False
pirtek.ie,cluster_139,False
pirtek.de,cluster_139,False
pirtek.be,cluster_139,False
tupperware.gr,cluster_140,False
tupperware.com.ar,cluster_140,False
job-impulse.mx,cluster_141,False
job-impulse.sk,cluster_141,False
job-impulse.es,cluster_141,False
job-impulse.us,cluster_141,False
carlsjr.es,cluster_142,False
carlsjr.com.my,cluster_142,False
actemium.us,cluster_143,False
actemium.ch,cluster_143,False
actemium.nl,cluster_143,False
actemium.com,cluster_143,False
actemium.se,cluster_143,False
actemium.es,cluster_143,False
actemium.com.br,cluster_143,False
actemium.sk,cluster_143,False
actemium.id,cluster_143,False
actemium.co.uk,cluster_143,False
actemium.pt,cluster_143,False
actemium.it,cluster_143,False
actemium.de,cluster_143,False
actemium.ca,cluster_143,False
spie-osmo.de,cluster_144,False
lueck-gruppe.de,cluster_144,False
menicon.fr,cluster_145,False
menicon.sg,cluster_145,False
menicon.nl,cluster_145,False
menicon.co.uk,cluster_145,False
meniconamerica.com,cluster_145,False
menicon.com.au,cluster_145,False
menicon.es,cluster_145,False
menicon.de,cluster_145,False
atalian.be,cluster_146,False
atalian.hu,cluster_146,False
atalian.sk,cluster_146,False
atalian.pl,cluster_146,False
atalian.rs,cluster_146,False
atalian.com.tr,cluster_146,False
atalian.sg,cluster_146,False
atalian.lu,cluster_146,False
atalian.cz,cluster_146,False
titancontainers.us,cluster_147,False
titancontainers.at,cluster_147,False
titancontainers.co.nz,cluster_147,False
titancontainers.dk,cluster_147,False
titancontainers.com.tr,cluster_147,False
titancontainers.ie,cluster_147,False
titancontainers.co.uk,cluster_147,False
titancontainers.fr,cluster_147,False
truckcityford.com,cluster_148,False
countryroadsford.net,cluster_148,False
holidayland-sanktwendel.de,cluster_149,False
holidayland-pohlheim.de,cluster_149,False
holidayland-friedrichshafen.de,cluster_149,False
holidayland-dorfen.de,cluster_149,False
holidayland-durmersheim.de,cluster_149,False
holidayland-wunstorf.de,cluster_149,False
holidayland-reisebuero-stuppert.de,cluster_149,False
holidayland-roedermark.de,cluster_149,False
holidayland-bruchkoebel.de,cluster_149,False
renaultrycauto.es,cluster_150,False
renault-tortosa.es,cluster_150,False
renaultchiva.com,cluster_150,False
toyotasud.ro,cluster_151,False
toyotafocsani.ro,cluster_151,False
toyotabacau.ro,cluster_151,False
toyotabucurestinord.ro,cluster_151,False
toyotaploiesti.ro,cluster_151,False
toyotaconstanta.ro,cluster_151,False
linexofstlouismo.com,cluster_152,False
linexofchickasha.com,cluster_152,False
linexofschererville.com,cluster_152,False
linexofjoliet.com,cluster_152,False
linexofwilliston.com,cluster_152,False
linexswfl.com,cluster_152,False
monster.at,cluster_153,False
monster.se,cluster_153,False
monster.co.uk,cluster_153,False
monster.ie,cluster_153,False
monster.be,cluster_153,False
baywa-re.es,cluster_154,False
baywa-re.mx,cluster_154,False
baywa-re.vn,cluster_154,False
baywa-re.co.kr,cluster_154,False
baywa-re.fr,cluster_154,False
baywa-re.pl,cluster_154,False
baywa-re.com.au,cluster_154,False
linak.kr,cluster_155,False
linak.pl,cluster_155,False
linak.nl,cluster_155,False
linak.cz,cluster_155,False
linak.com.br,cluster_155,False
linak.de,cluster_155,False
linak-latinamerica.com,cluster_155,False
linak.es,cluster_155,False
demeter-im-westen.de,cluster_156,False
demeter-bw.de,cluster_156,False
demeter-im-norden.de,cluster_156,False
msd-animal-health.co.nz,cluster_157,False
msd-animal-health.com.au,cluster_157,False
msd-animal-health.pl,cluster_157,False
msd-animal-health.es,cluster_157,False
msd-animal-health.pt,cluster_157,False
msd-animal-health.it,cluster_157,False
msd-animal-health.co.uk,cluster_157,False
msd-animal-health.be,cluster_157,False
mersen.com.tr,cluster_158,False
mersen.it,cluster_158,False
mersen.hu,cluster_158,False
mersen.es,cluster_158,False
mersen.jp,cluster_158,False
mersen.in,cluster_158,False
mersen.com.br,cluster_158,False
mazda.fi,cluster_159,False
mazda.lv,cluster_159,False
mazda.lt,cluster_159,False
toyota-evreux.fr,cluster_160,False
toyota-rambouillet.fr,cluster_160,False
pefc.org,cluster_161,False
pefc.fi,cluster_161,False
pefc.es,cluster_161,False
pefc.be,cluster_161,False
pefc.cl,cluster_161,False
pefc.se,cluster_161,False
pefc.dk,cluster_161,False
vendhq.com,cluster_162,False
lightspeedhq.mx,cluster_162,False
lightspeedhq.fr,cluster_162,False
nutricia.nl,cluster_163,False
nutricia.be,cluster_163,False
dulux.com.my,cluster_164,False
dulux.ie,cluster_164,False
duluxarabia.com,cluster_164,False
dulux.com.sg,cluster_164,False
dulux.co.za,cluster_164,False
dulux.pl,cluster_164,False
dulux.co.zw,cluster_164,False
dulux.in,cluster_164,False
renault-chihuahua.com,cluster_165,False
renaultamericas.com.mx,cluster_165,False
renaultmerida.com.mx,cluster_165,False
renaultcancun.com.mx,cluster_165,False
tapflo.nl,cluster_166,False
tapflo.se,cluster_166,False
tapflo.co.za,cluster_166,False
tapflo.it,cluster_166,False
entergy-arkansas.com,cluster_167,False
entergynewsroom.com,cluster_167,False
entergy-mississippi.com,cluster_167,False
entergy-louisiana.com,cluster_167,False
entergy-nuclear.com,cluster_167,False
entergy-neworleans.com,cluster_167,False
entergy-texas.com,cluster_167,False
chicco.ch,cluster_168,False
chicco.pl,cluster_168,False
chicco.fr,cluster_168,False
chicco.ru,cluster_168,False
chicco.com.mx,cluster_168,False
subwaypacific.com,cluster_169,False
subway-franchise.fr,cluster_169,False
amnesty.lu,cluster_170,False
amnestyghana.org,cluster_170,False
worldvision.org.sv,cluster_171,False
worldvisionmexico.org.mx,cluster_171,False
worldvision.cl,cluster_171,False
worldvision.co,cluster_171,False
worldvision.bo,cluster_171,False
linde-medica.es,cluster_172,False
lindesaude.pt,cluster_172,False
lindehomecare.fr,cluster_172,False
pearsonclinical.ca,cluster_173,False
pearsonclinical.co.uk,cluster_173,False
hyundaichullora.com.au,cluster_174,False
hyundaiblacktown.com.au,cluster_174,False
decathlon.ch,cluster_175,False
decathlon.com.kh,cluster_175,False
mtn.co.sz,cluster_176,False
mtn.zm,cluster_176,False
mtn.com.gh,cluster_176,False
avis.com.do,cluster_177,False
avis.cr,cluster_177,False
adra.org.au,cluster_178,False
adra.se,cluster_178,False
adra.sk,cluster_178,False
adra.org.pt,cluster_178,False
alcirclebiz.com,cluster_179,False
acuraoframsey.com,cluster_179,False
mazda-press.com,cluster_179,False
msmode.es,cluster_179,False
acuraofwestchester.com,cluster_179,False
msmode.de,cluster_179,False
duracleanservices.net,cluster_179,False
msmode.fr,cluster_179,False
kokuyo-furniture.com.my,cluster_179,False
msmode.lu,cluster_179,False
acuraofwappingersfalls.com,cluster_179,False
malerasstockholm.se,cluster_179,False
viacon.no,cluster_179,False
lamborghinisarasota.com,cluster_179,False
vans.at,cluster_180,False
vans.nl,cluster_180,False
vans.fr,cluster_180,False
vans.es,cluster_180,False
vans.it,cluster_180,False
vivaconagua.org.za,cluster_181,False
vivaconagua.at,cluster_181,False
schaumann.cz,cluster_182,False
schaumann.fr,cluster_182,False
schaumann.it,cluster_182,False
meggle-cheese.com,cluster_183,False
meggle-group.com,cluster_183,False
meggle.de,cluster_183,False
meggle-bakery.com,cluster_183,False
meggle.co.jp,cluster_183,False
advocarenewbornnetwork.com,cluster_184,False
advocarewdp.com,cluster_184,False
advocaremorristownpediatrics.com,cluster_184,False
hondasevilla.net,cluster_185,False
hondamurcia.com,cluster_185,False
compo-group.com,cluster_186,False
compo.pl,cluster_186,False
compo.es,cluster_186,False
compo.de,cluster_186,False
compo-hobby.it,cluster_186,False
nissanofopelousas.com,cluster_187,False
nissanattheavenues.com,cluster_187,False
mazdadesherbrooke.com,cluster_188,False
mazdademagog.com,cluster_188,False
trulynolenpiaui.com.br,cluster_189,False
trulynolenrecife.com.br,cluster_189,False
trulynolencampogrande.com.br,cluster_189,False
trulynolengoias.com.br,cluster_189,False
trulynolennatal.com.br,cluster_189,False
trulynolenparaiba.com.br,cluster_189,False
trulynolenbarueri.com.br,cluster_189,False
trulynolenalagoas.com.br,cluster_189,False
sitechnw.com,cluster_190,False
sitechnorthwest.com,cluster_190,False
aliaxis.cz,cluster_191,False
aliaxis.pl,cluster_191,False
aliaxis.gr,cluster_191,False
aliaxis.it,cluster_191,False
aliaxis.hu,cluster_191,False
aliaxis-me.com,cluster_191,False
aliaxis.be,cluster_191,False
aliaxis.bg,cluster_191,False
carlsjr-russia.ru,cluster_192,False
carlsjr.com.tr,cluster_192,False
toysrus.com.my,cluster_193,False
toysrus.com.bn,cluster_193,False
toysrus.com.sg,cluster_193,False
takeda.nl,cluster_194,False
takedaoncology.com,cluster_194,False
takeda.com.ru,cluster_194,False
mazdaofspartanburg.com,cluster_195,False
mazdaofpottstown.com,cluster_195,False
mazdaofsouthcharlotte.com,cluster_195,False
mazdaofalexandria.com,cluster_195,False
mazdalakeland.com,cluster_195,False
mazdacity.com,cluster_195,False
mazdaofconshohocken.com,cluster_195,False
mazdaofmilford.com,cluster_195,False
mazdaofwooster.com,cluster_195,False
starkey.com.co,cluster_196,False
starkey.co.uk,cluster_196,False
starkey.com.br,cluster_196,False
starkeypro.com,cluster_197,False
starkeypro.com.au,cluster_197,False
allianz.ie,cluster_198,False
allianzgloballife.com,cluster_198,False
allianz.sg,cluster_198,False
allianz.lt,cluster_198,False
allianz.nl,cluster_198,False
nikonimgsupport.com,cluster_199,False
nikonclub.fr,cluster_199,False
duracleanservicebybob.com,cluster_200,False
duraclean.net,cluster_200,False
howdengroupholdings.com,cluster_201,False
howdentiger.com,cluster_201,False
howdensafetysolutions.com,cluster_201,False
howdenagents.gr,cluster_201,False
mapfre.com.uy,cluster_202,False
mapfre.com.ve,cluster_202,False
mapfre.pr,cluster_202,False
overheaddoorfayetteville.com,cluster_203,False
overheaddoorsrichmond.com,cluster_203,False
overheaddoorcompanyjackson.com,cluster_203,False
bosch-homecomfort.com,cluster_204,False
bosch-homecomfortgroup.com,cluster_204,False
bosch-climate.com.tr,cluster_204,False
bosch-industrial.com,cluster_204,False
jll.fi,cluster_205,False
jll.co.kr,cluster_205,False
jll.co.il,cluster_205,False
jll.com.lk,cluster_205,False
jll.lu,cluster_205,False
jll.ch,cluster_205,False
jll.nz,cluster_205,False
benu.ee,cluster_206,False
benu.lv,cluster_206,False
benu.lt,cluster_206,False
engie-africa.com,cluster_207,False
engiemiddleeast.com,cluster_207,False
engieindia.com,cluster_207,False
synlab.cz,cluster_208,False
synlab.ec,cluster_208,False
synlab.de,cluster_208,False
hertz.ro,cluster_209,False
hertz.com.cy,cluster_209,False
ardex.com.tw,cluster_210,False
ardex.at,cluster_210,False
ardex.pl,cluster_210,False
eurofins.at,cluster_211,False
eurofins.hr,cluster_211,False
pearsonclinical.es,cluster_212,False
pearsonclinical.fr,cluster_212,False
wordans.it,cluster_213,False
wordans.de,cluster_213,False
avonworldwide.com,cluster_214,False
avon.co.mu,cluster_214,False
avia.hu,cluster_215,False
avia.nl,cluster_215,False
culliganwatercorrections.com,cluster_216,False
culliganredwing.com,cluster_216,False
culligantulsa.com,cluster_216,False
culliganwatercolorado.com,cluster_216,False
culliganreno.com,cluster_216,False
culligandenkerwaterconditioning.com,cluster_216,False
culliganuppercumberland.com,cluster_216,False
culliganbetterwater.com,cluster_216,False
skoda-clermontferrand.fr,cluster_217,False
skoda-metz.fr,cluster_217,False
skoda-nancy.fr,cluster_217,False
skodalondon.com,cluster_217,False
affidea.es,cluster_218,False
synlab.lt,cluster_218,False
affidea.pt,cluster_218,False
affidea.gr,cluster_218,False
affidea.lt,cluster_218,False
affidea.ch,cluster_218,False
mazda.bg,cluster_219,False
mazda.co.me,cluster_219,False
mazda.al,cluster_219,False
mazda.gr,cluster_219,False
spie.be,cluster_220,False
spie.lu,cluster_220,False
plameco.nl,cluster_221,False
plameco.at,cluster_221,False
plameco-huizen.nl,cluster_221,False
plameco.be,cluster_221,False
esseskincare.fi,cluster_222,False
esseskincare.sg,cluster_222,False
esseskincare.co.uk,cluster_222,False
esseskincare.se,cluster_222,False
esseskincare.hk,cluster_222,False
esseskincare.no,cluster_222,False
esseskincare.nl,cluster_222,False
asendia.de,cluster_223,False
asendia.it,cluster_223,False
asendia.dk,cluster_223,False
asendia.co.uk,cluster_223,False
asendia.se,cluster_223,False
asendia.sg,cluster_223,False
asendiausa.com,cluster_223,False
asendia.at,cluster_223,False
crocssa.co.za,cluster_224,False
crocs.ch,cluster_224,False
crocs.pl,cluster_224,False
gulf.lu,cluster_225,False
gulfcombustibles.com,cluster_225,False
gulfoil.co.uk,cluster_225,False
acurasouthpoint.com,cluster_226,False
subarusouthpoint.com,cluster_226,False
papajohns.co.nl,cluster_227,False
papajohns.com.pk,cluster_227,False
papajohnsquebec.ca,cluster_227,False
santillana.com.pr,cluster_228,False
santillana.com.bo,cluster_228,False
nikon-mea.com,cluster_229,False
nikon.co.th,cluster_229,False
nikon.com.hk,cluster_229,False
nikon.com.sg,cluster_229,False
intersport.be,cluster_230,False
intersport.com.au,cluster_230,False
eurofinsfoodtesting.nl,cluster_231,False
eurofinsfoodtesting.com,cluster_231,False
experian.com.my,cluster_232,False
experian.com.sg,cluster_232,False
experian.com.hk,cluster_232,False
experian.in,cluster_232,False
cinnabon.co.za,cluster_233,False
cinnabon-ksa.com,cluster_233,False
gs1.at,cluster_234,False
gs1my.org,cluster_234,False
gs1al.org,cluster_234,False
amway.de,cluster_235,False
amway.it,cluster_235,False
amway.fr,cluster_235,False
amway.ch,cluster_235,False
amway.at,cluster_235,False
isic.it,cluster_236,False
isic.fr,cluster_236,False
subaru.eu,cluster_237,False
subaru.lu,cluster_237,False
amnesty.eu,cluster_238,False
amnesty.org.ng,cluster_238,False
amnesty.id,cluster_238,False
mazdaofbedford.com,cluster_239,False
mazdaofcolumbia.com,cluster_239,False
cdviplastics.com,cluster_240,False
cdvielectronics.com,cluster_240,False
saint-gobain.mk,cluster_241,False
saint-gobain.bg,cluster_241,False
saint-gobain.al,cluster_241,False
manpowergroup.dk,cluster_242,False
manpowergroup.cz,cluster_242,False
vans.co.nz,cluster_243,False
vans.com.au,cluster_243,False
axa-lifeeurope.com,cluster_244,False
axa.be,cluster_244,False
plastoplan.rs,cluster_245,False
plastoplan.pl,cluster_245,False
plastoplan.com,cluster_245,False
isuzugyor.hu,cluster_246,False
isuzubarcs.hu,cluster_246,False
wurth.com.mk,cluster_247,False
wurth.rs,cluster_247,False
wuerth.bg,cluster_247,False
europcar.me,cluster_248,False
europcar.rs,cluster_248,False
foxinaboxlondon.uk,cluster_249,False
foxinaboxgoldcoast.com,cluster_249,False
toyota-marseille.com,cluster_250,False
toyota-saint-victoret.com,cluster_250,False
pkffinconta.ro,cluster_251,False
pkfuae.com,cluster_251,False
aon.lt,cluster_252,False
aon.lv,cluster_252,False
pingusenglish.com,cluster_253,False
pingusenglishbd.com,cluster_253,False
pingusenglish.my,cluster_253,False
bonprix.nl,cluster_254,False
bonprix.ch,cluster_254,False
bonprix.se,cluster_254,False
mateco-hungary.hu,cluster_255,False
mateco.nl,cluster_255,False
synlab.mk,cluster_256,False
synlab.si,cluster_256,False
synlab.hr,cluster_256,False
mapfre.com.ni,cluster_257,False
mapfre.com.gt,cluster_257,False
mapfre.com.py,cluster_257,False
mapfre.com.sv,cluster_257,False
ikea.com.tw,cluster_258,False
ikea.com.hk,cluster_258,False
ikea.co.id,cluster_258,False
bakertilly.com.cy,cluster_259,False
bakertilly.bg,cluster_259,False
ikea.es,cluster_260,False
ikea.pr,cluster_260,False
ikea.ee,cluster_260,False
ikea.is,cluster_260,False
ikea.com.do,cluster_260,False
lamborghini-rotterdam.nl,cluster_261,False
lamborghini-paris.com,cluster_261,False
bakertillymlt.se,cluster_262,False
bakertilly.uy,cluster_262,False
toyota.com.mk,cluster_263,False
toyotaalbania.al,cluster_263,False
stanbicbank.co.zw,singleton_264,True
toyota-buchreiter-eisenstadt.at,singleton_265,True
ebay.cn,singleton_266,True
wurth-international.com,singleton_267,True
plameco-hannover.de,singleton_268,True
tupperware.at,singleton_269,True
crocs.com.uy,singleton_270,True
ymcasteuben.org,singleton_271,True
engie.co.uk,singleton_272,True
freseniusmedicalcare.ca,singleton_273,True
synlab.com.tr,singleton_274,True
ebayglobalshipping.com,singleton_275,True
cafelasmargaritas.es,singleton_276,True
affidea.ba,singleton_277,True
oil-testing.de,singleton_278,True
menschenfuermenschen.at,singleton_279,True
wurthsaudi.com,singleton_280,True
zkteco.vn,singleton_281,True
xella-colloquium.berlin,singleton_282,True
unicharm.com.br,singleton_283,True
berlitz-augsburg.de,singleton_284,True
intertongn.es,singleton_285,True
bmw-motorrad-euromotos-lyon.fr,singleton_286,True
rsmpoland.pl,singleton_287,True
secureparkinghi.com,singleton_288,True
bauder.lt,singleton_289,True
avoncameroun.com,singleton_290,True
linde-gas.fi,singleton_291,True
svnefird.com,singleton_292,True
svntrinity.com,singleton_293,True
orient-food.sk,singleton_294,True
noiseassessments.org,singleton_295,True
williamblairfunds.com,singleton_296,True
mazdaofamarillo.com,singleton_297,True
kapanfastigheter.se,singleton_298,True
rheine.schule,singleton_299,True
linexps.com,singleton_300,True
kalyanmachines.com,singleton_301,True
worldvision.ca,singleton_302,True
linde-gas.at,singleton_303,True
avia.ch,singleton_304,True
wurth.co,singleton_305,True
daikin.ge,singleton_306,True
mazda-autohaus-henseler-schwedt.de,singleton_307,True
crocs.co.id,singleton_308,True
daikin.com.sg,singleton_309,True
einhell.ba,singleton_310,True
webster.nl,singleton_311,True
linde-electronics.com,singleton_312,True
subaru.jp,singleton_313,True
cvjm-pfalz.de,singleton_314,True
tbwa.co.za,singleton_315,True
engie.pt,singleton_316,True
subaru.nc,singleton_317,True
peugeot.sk,singleton_318,True
mazdabali.co.id,singleton_319,True
rsmthailand.com,singleton_320,True
strabag-pfs.com,singleton_321,True
pcllawyersfrankston.com.au,singleton_322,True
adra.org.pe,singleton_323,True
inductotherm.co.kr,singleton_324,True
renault.dk,singleton_325,True
vitalimages.com,singleton_326,True
amnesty.is,singleton_327,True
engie.cl,singleton_328,True
linde-finance.com,singleton_329,True
linde.pe,singleton_330,True
narscosmetics.es,singleton_331,True
catsprotectionshop.co.uk,singleton_332,True
sephora.pl,singleton_333,True
sherwin-williams.com.ec,singleton_334,True
ecslupsk.pl,singleton_335,True
kierpensions.co.uk,singleton_336,True
taylorfarmsdeli.com,singleton_337,True
chip.pl,singleton_338,True
bauder.at,singleton_339,True
renaulttersa.com.mx,singleton_340,True
zktecoma.com,singleton_341,True
azets.ie,singleton_342,True
mooresingapore.com,singleton_343,True
urmet.com.br,singleton_344,True
manpowergroup.no,singleton_345,True
modshair-nuernberg.de,singleton_346,True
cdu-aldenhoven.de,singleton_347,True
axabreakdown.co.uk,singleton_348,True
panpuri.fr,singleton_349,True
despec.eu,singleton_350,True
savethechildren.mx,singleton_351,True
mazda-autohaus-fenzl-hauzenberg.de,singleton_352,True
algordanza.com.au,singleton_353,True
rotaryclubofessex.com,singleton_354,True
carglass.rs,singleton_355,True
toofacedcosmetics.jp,singleton_356,True
linexaus.com.au,singleton_357,True
seasonsrehab.in,singleton_358,True
berlitz-dublin.ie,singleton_359,True
daikincareers.com,singleton_360,True
daikintexastechnologypark.com,singleton_361,True
daikin-china.com.cn,singleton_362,True
rubiomonocoat.com.au,singleton_363,True
kumonla.com,singleton_364,True
engie.de,singleton_365,True
scte-prod.herokuapp.com,singleton_366,True
savethechildren.it,singleton_367,True
saint-gobain.ru,singleton_368,True
daikin.com.vn,singleton_369,True
spitexaadorf.ch,singleton_370,True
wurth.ua,singleton_371,True
metlife.co.kr,singleton_372,True
einhell.hr,singleton_373,True
bestrucksofmn.net,singleton_374,True
berlitzph.com,singleton_375,True
fmc-mexico.com,singleton_376,True
mitsubishielectric.cz,singleton_377,True
toupret.ch,singleton_378,True
ikea.com.tr,singleton_379,True
ymca-cnw.org,singleton_380,True
srpb2b.com,singleton_381,True
edenred.es,singleton_382,True
thebodyshop.si,singleton_383,True
immunospot.eu,singleton_384,True
greatplacetowork.com.cy,singleton_385,True
orange.sn,singleton_386,True
bakertilly.ke,singleton_387,True
araihelmet.com,singleton_388,True
papasaveriospizzeria.com,singleton_389,True
linde-gas.ee,singleton_390,True
rotary-bulgaria.org,singleton_391,True
moog.co.uk,singleton_392,True
carglass.gr,singleton_393,True
cfmotoperu.com,singleton_394,True
lamborghini-zh.ch,singleton_395,True
secureparking.co.id,singleton_396,True
aviapolska.pl,singleton_397,True
carglass.cz,singleton_398,True
intersport-martinique-guadeloupe.fr,singleton_399,True
isic.de,singleton_400,True
starbucks.co.nz,singleton_401,True
enterprise.dk,singleton_402,True
carlsjr.com.sg,singleton_403,True
dertour.sk,singleton_404,True
mazda-angola-autozuid.com,singleton_405,True
africell.ao,singleton_406,True
mazda-ma.com,singleton_407,True
cdlbarreiras.com.br,singleton_408,True
mcdonalds.co.za,singleton_409,True
tupperware.co.kr,singleton_410,True
nikonschool.de,singleton_411,True
worldvision.org.nz,singleton_412,True
mcdonalds.md,singleton_413,True
synlab.com.gh,singleton_414,True
rutscherlebnis.at,singleton_415,True
kiamarin.com,singleton_416,True
linde.co.th,singleton_417,True
repsol.in.ua,singleton_418,True
stanbicbank.co.bw,singleton_419,True
toysrus.com.ph,singleton_420,True
algeco.sk,singleton_421,True
wuerth.com.hr,singleton_422,True
ford.dn.ua,singleton_423,True
mazda.ru,singleton_424,True
yonyou.com.hk,singleton_425,True
kiaofdaphne.com,singleton_426,True
techtel.com.sg,singleton_427,True
cvjm-hemer.de,singleton_428,True
roca.co.th,singleton_429,True
dysartsservicecenter.com,singleton_430,True
aamcoindependencemo.com,singleton_431,True
caspak.co.nz,singleton_432,True
bakertilly.sl,singleton_433,True
shimadzu-la.com,singleton_434,True
tupperware.es,singleton_435,True
mazda-autohaus-albstadt-auto-domicil-ebingen.de,singleton_436,True
hondasemarangcenter.com,singleton_437,True
adlatus-nordwestschweiz.ch,singleton_438,True
demetercs.eu,singleton_439,True
sitechsolutions.com,singleton_440,True
subaru-bd.com,singleton_441,True
toysrus.fr,singleton_442,True
mazda-krakow-kazokuluzar.pl,singleton_443,True
toyotaortakoy.com.tr,singleton_444,True
kia-ci.com,singleton_445,True
einhell.com.ar,singleton_446,True
chicco.co.nz,singleton_447,True
rationalstock.es,singleton_448,True
lidl-giftcard.eu,singleton_449,True
salvationarmy.org.sg,singleton_450,True
kuraray.us.com,singleton_451,True
muvpropiedades.com.ar,singleton_452,True
myron.ca,singleton_453,True
mazda-uae.com,singleton_454,True
colorflexpackaging.com,singleton_455,True
linexcoloradosprings.com,singleton_456,True
propertyfinder.com,singleton_457,True
linde-gaz.pl,singleton_458,True
cvjm-muensingen.de,singleton_459,True
linexofmacon.com,singleton_460,True
howden.co.il,singleton_461,True
fattalhotelgroup.com,singleton_462,True
allianz.com.gr,singleton_463,True
tgmresearch.vn,singleton_464,True
wwf.org,singleton_465,True
rotary.hr,singleton_466,True
kia-kmv.ru,singleton_467,True
brother-slovakia.sk,singleton_468,True
etxt.biz,singleton_469,True
savethechildren.or.id,singleton_470,True
santander.pt,singleton_471,True
synergie.com,singleton_472,True
santander.de,singleton_473,True
trijit.uk,singleton_474,True
tevamexico.com.mx,singleton_475,True
budget-egypt.com,singleton_476,True
wuerthmarket.ru,singleton_477,True
toshiba-water.com,singleton_478,True
axa.dz,singleton_479,True
allianz-genc.de,singleton_480,True
suttontools.co.nz,singleton_481,True
applebees.com.gt,singleton_482,True
daikin.com.mm,singleton_483,True
rotary-club-paris-se.org,singleton_484,True
sto-ukraine.com,singleton_485,True
steinbacher.pl,singleton_486,True
shopee.in,singleton_487,True
axa.ad,singleton_488,True
brother-industrial.md,singleton_489,True
compassion.es,singleton_490,True
demeter.at,singleton_491,True
honda.cl,singleton_492,True
saint-gobain-glass.es,singleton_493,True
reedglobal.bg,singleton_494,True
axa-assistance.ma,singleton_495,True
intersport.com.cy,singleton_496,True
avis.co.mw,singleton_497,True
freseniuskidneycare.ph,singleton_498,True
drekopf-kanalservice.de,singleton_499,True
mcdonalds.ma,singleton_500,True
toyotadolak.cz,singleton_501,True
orange-bissau.com,singleton_502,True
elizabetharden.tw,singleton_503,True
abilways.be,singleton_504,True
decathlon-karriere.de,singleton_505,True
linde-gas.sk,singleton_506,True
islprgac.org,singleton_507,True
carlsjr.fr,singleton_508,True
medef-somme.fr,singleton_509,True
kawasaki-seufert.de,singleton_510,True
fordmediacenter.nl,singleton_511,True
saint-gobain-solutions.nl,singleton_512,True
soneparfrance.fr,singleton_513,True
pearsonclinical.com.au,singleton_514,True
nutricia.ie,singleton_515,True
renault.no,singleton_516,True
sans-sans.com.my,singleton_517,True
miniso.nc,singleton_518,True
savethechildren.org.za,singleton_519,True
vans.com.ar,singleton_520,True
renault.pe,singleton_521,True
avis.com.ph,singleton_522,True
demeter.ch,singleton_523,True
minisoindia.com,singleton_524,True
billygraham.ca,singleton_525,True
allianz.com.ar,singleton_526,True
manpowergroup.com.sg,singleton_527,True
kiaofabilene.com,singleton_528,True
actemium.at,singleton_529,True
synergiejobs.nl,singleton_530,True
kumonshuppan.com,singleton_531,True
linde-gas.lv,singleton_532,True
bakertilly.lk,singleton_533,True
stanbicbank.co.zm,singleton_534,True
benu.nl,singleton_535,True
job-impulse.hu,singleton_536,True
mcvitiesindia.com,singleton_537,True
savethechildren.org.au,singleton_538,True
ardex.dk,singleton_539,True
mazda.ua,singleton_540,True
mazda.com.ec,singleton_541,True
hahn-kolb.mx,singleton_542,True
snapologyfranchising.com,singleton_543,True
buydaikin.ro,singleton_544,True
modshair.co.nz,singleton_545,True
modshair-mannheim.de,singleton_546,True
pingusenglish.ac.th,singleton_547,True
svnchicagopm.com,singleton_548,True
bakertilly-ca.com,singleton_549,True
wwfchina.org,singleton_550,True
carglass.si,singleton_551,True
storisell.com,singleton_552,True
engenmauritius.com,singleton_553,True
subaru.com.np,singleton_554,True
kilewswest.com,singleton_555,True
hyundai.ge,singleton_556,True
childrenandteendentalfl.com,singleton_557,True
subaru.com.pa,singleton_558,True
humanasecondhand.se,singleton_559,True
lindeoilandgas.com,singleton_560,True
intersport.fi,singleton_561,True
remax-go.com.ar,singleton_562,True
lvs-oxford.org.uk,singleton_563,True
castsoftware.it,singleton_564,True
promat.ch,singleton_565,True
netterden.com,singleton_566,True
worldvision.al,singleton_567,True
landi.swiss,singleton_568,True
hansa-flex.com.cn,singleton_569,True
trisa.bg,singleton_570,True
carglass.hr,singleton_571,True
wurthindustry.ca,singleton_572,True
regalsprings.com.mx,singleton_573,True
mazda112.com,singleton_574,True
landermitsubishi.com.au,singleton_575,True
pepsico.sa,singleton_576,True
pepsico.com.tr,singleton_577,True
linde-gas.com,singleton_578,True
orange.cm,singleton_579,True
casaaurorasupermercados.com.br,singleton_580,True
ohb-system.de,singleton_581,True
renault-argenteuil.fr,singleton_582,True
logmaxbr.com.br,singleton_583,True
mtn.co.rw,singleton_584,True
ophitusa.com,singleton_585,True
